PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,PLAYER_NAME,MVP,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF
77142,1981-82,00,1610612747,Magic Johnson,0,LAL,22,78,77,2991,556,1036,0.537,6,29,0.207,329,433,0.76,252,499,751,743,208,34,286,223,1447,29.653846153846153
77142,1982-83,00,1610612747,Magic Johnson,0,LAL,23,79,79,2907,511,933,0.548,0,21,0,304,380,0.8,214,469,683,829,176,47,301,200,1326,28.632911392405063
77142,1983-84,00,1610612747,Magic Johnson,0,LAL,24,67,66,2567,441,780,0.565,6,29,0.207,290,358,0.81,99,392,491,875,150,49,306,169,1178,30.29850746268657
77142,1984-85,00,1610612747,Magic Johnson,0,LAL,25,77,77,2781,504,899,0.561,7,37,0.189,391,464,0.843,90,386,476,968,113,25,305,155,1406,28.766233766233768
77142,1985-86,00,1610612747,Magic Johnson,0,LAL,26,72,70,2578,483,918,0.526,10,43,0.233,378,434,0.871,85,341,426,907,113,16,273,133,1354,28.5
77142,1986-87,00,1610612747,Magic Johnson,1,LAL,27,80,80,2904,683,1308,0.522,8,39,0.205,535,631,0.848,122,382,504,977,138,36,300,168,1909,31.7875
77142,1987-88,00,1610612747,Magic Johnson,0,LAL,28,72,70,2637,490,996,0.492,11,56,0.196,417,489,0.853,88,361,449,858,114,13,269,147,1408,27.708333333333332
77142,1988-89,00,1610612747,Magic Johnson,1,LAL,29,77,77,2886,579,1137,0.509,59,188,0.314,513,563,0.911,111,496,607,988,138,22,312,172,1730,33.311688311688314
77142,1989-90,00,1610612747,Magic Johnson,1,LAL,30,79,79,2937,546,1138,0.48,106,276,0.384,567,637,0.89,128,394,522,907,132,34,289,167,1765,30.49367088607595
77142,1990-91,00,1610612747,Magic Johnson,0,LAL,31,79,79,2933,466,976,0.477,80,250,0.32,519,573,0.906,105,446,551,989,102,17,314,150,1531,29.265822784810126
77142,1995-96,00,1610612747,Magic Johnson,0,LAL,36,32,9,958,137,294,0.466,22,58,0.379,172,201,0.856,40,143,183,220,26,13,103,48,468,19.40625
1449,1979-80,00,1610612738,Larry Bird,0,BOS,23,82,82,2955,693,1463,0.474,58,143,0.406,301,360,0.836,216,636,852,370,143,53,263,279,1745,25.25609756097561
1449,1980-81,00,1610612738,Larry Bird,0,BOS,24,82,82,3239,719,1503,0.478,20,74,0.27,283,328,0.863,191,704,895,451,161,63,289,239,1741,26.74390243902439
1449,1981-82,00,1610612738,Larry Bird,0,BOS,25,77,58,2923,711,1414,0.503,11,52,0.212,328,380,0.863,200,637,837,447,143,66,254,244,1761,29.155844155844157
1449,1982-83,00,1610612738,Larry Bird,0,BOS,26,79,79,2982,747,1481,0.504,22,77,0.286,351,418,0.84,193,677,870,458,148,71,240,197,1867,30.037974683544302
1449,1983-84,00,1610612738,Larry Bird,1,BOS,27,79,77,3028,758,1542,0.492,18,73,0.247,374,421,0.888,181,615,796,520,144,69,237,197,1908,29.98734177
1449,1984-85,00,1610612738,Larry Bird,1,BOS,28,80,77,3161,918,1760,0.522,56,131,0.427,403,457,0.882,164,678,842,531,129,98,248,208,2295,34.3875
1449,1985-86,00,1610612738,Larry Bird,1,BOS,29,82,81,3113,796,1606,0.496,82,194,0.423,441,492,0.896,190,615,805,557,166,51,266,182,2115,31.304878048780488
1449,1986-87,00,1610612738,Larry Bird,0,BOS,30,74,73,3005,786,1497,0.525,90,225,0.4,414,455,0.91,124,558,682,566,135,70,240,185,2076,34.28378378378378
1449,1987-88,00,1610612738,Larry Bird,0,BOS,31,76,75,2965,881,1672,0.527,98,237,0.414,415,453,0.916,108,595,703,467,125,57,213,157,2275,34.01315789473684
1449,1988-89,00,1610612738,Larry Bird,0,BOS,32,6,6,189,49,104,0.471,0,0,0,18,19,0.947,1,36,37,29,6,5,11,18,116,21
1449,1989-90,00,1610612738,Larry Bird,0,BOS,33,75,75,2944,718,1517,0.473,65,195,0.333,319,343,0.93,90,622,712,562,106,61,243,173,1820,29.266666666666666
1449,1990-91,00,1610612738,Larry Bird,0,BOS,34,60,60,2277,462,1017,0.454,77,198,0.389,163,183,0.891,53,456,509,431,108,58,187,118,1164,25.133333333333333
1449,1991-92,00,1610612738,Larry Bird,0,BOS,35,45,45,1662,353,758,0.466,52,128,0.406,150,162,0.926,46,388,434,306,42,33,125,82,908,26.244444444444444
77449,1976-77,00,0,Moses Malone,0,TOT,22,82,70,2506,389,810,0.48,0,0,0,305,440,0.693,437,635,1072,89,67,181,0,275,1083,23.609756097560975
77449,1977-78,00,1610612745,Moses Malone,0,HOU,23,59,59,2107,413,828,0.499,0,0,0,318,443,0.718,380,506,886,31,48,76,220,179,1144,24.152542372881356
77449,1978-79,00,1610612745,Moses Malone,1,HOU,24,82,82,3390,716,1325,0.54,0,0,0,599,811,0.739,587,857,1444,147,79,119,326,223,2031,32.59756097560975
77449,1979-80,00,1610612745,Moses Malone,0,HOU,25,82,82,3140,778,1549,0.502,0,6,0,563,783,0.719,573,617,1190,147,80,107,300,210,2119,28.682926829268293
77449,1980-81,00,1610612745,Moses Malone,0,HOU,26,80,80,3245,806,1545,0.522,1,3,0.333,609,804,0.757,474,706,1180,141,83,150,308,223,2222,31.675
77449,1981-82,00,1610612745,Moses Malone,1,HOU,27,81,81,3398,945,1822,0.519,0,6,0,630,827,0.762,558,630,1188,142,76,125,294,208,2520,33.123456790123456
77449,1982-83,00,1610612755,Moses Malone,1,PHL,28,78,78,2922,654,1305,0.501,0,1,0,600,788,0.761,445,749,1194,101,89,157,264,206,1908,30.076923076923077
77449,1983-84,00,1610612755,Moses Malone,0,PHL,29,71,71,2613,532,1101,0.483,0,4,0,545,727,0.75,352,598,950,96,71,110,250,188,1609,25.845070422535212
77449,1984-85,00,1610612755,Moses Malone,0,PHL,30,79,79,2957,602,1284,0.469,0,2,0,737,904,0.815,385,646,1031,130,67,123,286,216,1941,27.303797468354432
77449,1985-86,00,1610612755,Moses Malone,0,PHL,31,74,74,2706,571,1246,0.458,0,1,0,617,784,0.787,339,533,872,90,67,71,261,194,1759,23.72972972972973
77449,1986-87,00,1610612764,Moses Malone,0,WAS,32,73,70,2488,595,1311,0.454,0,11,0,570,692,0.824,340,484,824,120,59,92,202,139,1760,24.863013698630137
77449,1987-88,00,1610612764,Moses Malone,0,WAS,33,79,78,2692,531,1090,0.487,2,7,0.286,543,689,0.788,372,512,884,112,59,72,249,160,1607,22.531645569620252
77449,1988-89,00,1610612737,Moses Malone,0,ATL,34,81,80,2878,538,1096,0.491,0,12,0,561,711,0.789,386,570,956,112,79,100,245,154,1637,23.839506172839506
77449,1989-90,00,1610612737,Moses Malone,0,ATL,35,81,81,2735,517,1077,0.48,1,9,0.111,493,631,0.781,364,448,812,130,47,84,232,158,1528,20.62962962962963
77449,1990-91,00,1610612737,Moses Malone,0,ATL,36,82,15,1912,280,598,0.468,0,7,0,309,372,0.831,271,396,667,68,30,74,137,134,869,14.512195121951219
77449,1991-92,00,1610612749,Moses Malone,0,MIL,37,82,77,2511,440,929,0.474,3,8,0.375,396,504,0.786,320,424,744,93,74,64,150,136,1279,18.378048780487806
77449,1992-93,00,1610612749,Moses Malone,0,MIL,38,11,0,104,13,42,0.31,0,0,0,24,31,0.774,22,24,46,7,1,8,10,6,50,6
77449,1993-94,00,1610612755,Moses Malone,0,PHL,39,55,0,618,102,232,0.44,0,1,0,90,117,0.769,106,120,226,34,11,17,59,52,294,6.654545454545454
77449,1994-95,00,1610612759,Moses Malone,0,SAN,40,17,0,149,13,35,0.371,1,2,0.5,22,32,0.688,20,26,46,6,2,3,11,15,49,3.7058823529411766
76681,1976-77,00,1610612755,Julius Erving,0,PHL,27,82,0,2940,685,1373,0.499,0,0,0,400,515,0.777,192,503,695,306,159,113,0,251,1770,27.317073170731707
76681,1977-78,00,1610612755,Julius Erving,0,PHL,28,74,0,2429,611,1217,0.502,0,0,0,306,362,0.845,179,302,481,279,135,97,238,207,1528,21.89189189189189
76681,1978-79,00,1610612755,Julius Erving,0,PHL,29,78,0,2802,715,1455,0.491,0,0,0,373,501,0.745,198,366,564,357,133,100,315,207,1803,22.743589743589745
76681,1979-80,00,1610612755,Julius Erving,0,PHL,30,78,0,2812,838,1614,0.519,4,20,0.2,420,534,0.787,215,361,576,355,170,140,284,208,2100,27.78205128205128
76681,1980-81,00,1610612755,Julius Erving,1,PHL,31,82,0,2874,794,1524,0.521,4,18,0.222,422,536,0.787,244,413,657,364,173,147,266,233,2014,27.378048780487806
76681,1981-82,00,1610612755,Julius Erving,0,PHL,32,81,81,2789,780,1428,0.546,3,11,0.273,411,539,0.763,220,337,557,319,161,141,214,229,1974,26.691358024691358
76681,1982-83,00,1610612755,Julius Erving,0,PHL,33,72,72,2421,605,1170,0.517,2,7,0.286,330,435,0.759,173,318,491,263,112,131,196,202,1542,23.23611111111111
76681,1983-84,00,1610612755,Julius Erving,0,PHL,34,77,77,2683,678,1324,0.512,7,21,0.333,364,483,0.754,190,342,532,309,141,139,230,217,1727,24.064935064935064
76681,1984-85,00,1610612755,Julius Erving,0,PHL,35,78,78,2535,610,1236,0.494,3,14,0.214,338,442,0.765,172,242,414,233,135,109,208,199,1561,19.41025641025641
76681,1985-86,00,1610612755,Julius Erving,0,PHL,36,74,74,2474,521,1085,0.48,9,32,0.281,289,368,0.785,169,201,370,248,113,82,214,196,1340,17.513513513513512
76681,1986-87,00,1610612755,Julius Erving,0,PHL,37,60,60,1918,400,850,0.471,14,53,0.264,191,235,0.813,115,149,264,191,76,94,158,137,1005,16.3
76003,1969-70,00,1610612749,Kareem Abdul-Jabbar,0,MIL,23,82,0,3534,938,1810,0.518,0,0,0,485,743,0.653,0,0,1190,337,0,0,0,283,2361,33.63414634146341
76003,1970-71,00,1610612749,Kareem Abdul-Jabbar,1,MIL,24,82,82,3288,1063,1843,0.577,0,0,0,470,681,0.69,0,0,1311,272,0,0,0,264,2596,38.87804878
76003,1971-72,00,1610612749,Kareem Abdul-Jabbar,1,MIL,25,81,81,3583,1159,2019,0.574,0,0,0,504,732,0.689,0,0,1346,370,0,0,0,235,2822,42.592592592592595
76003,1972-73,00,1610612749,Kareem Abdul-Jabbar,0,MIL,26,76,76,3254,982,1772,0.554,0,0,0,328,460,0.713,0,0,1224,379,0,0,0,208,2292,39.11842105263158
76003,1973-74,00,1610612749,Kareem Abdul-Jabbar,1,MIL,27,81,81,3548,948,1759,0.539,0,0,0,295,420,0.702,287,891,1178,386,112,283,0,238,2191,39.67901234567901
76003,1974-75,00,1610612749,Kareem Abdul-Jabbar,0,MIL,28,65,64,2747,812,1584,0.513,0,0,0,325,426,0.763,194,718,912,264,65,212,0,205,1949,38.90769230769231
76003,1975-76,00,1610612747,Kareem Abdul-Jabbar,1,LAL,29,82,82,3379,914,1728,0.529,0,0,0,447,636,0.703,272,1111,1383,413,119,338,0,292,2275,42.98780487804878
76003,1976-77,00,1610612747,Kareem Abdul-Jabbar,1,LAL,30,82,82,3016,888,1533,0.579,0,0,0,376,536,0.701,266,824,1090,319,101,261,0,262,2152,38.02439024390244
76003,1977-78,00,1610612747,Kareem Abdul-Jabbar,0,LAL,31,62,62,2265,663,1205,0.55,0,0,0,274,350,0.783,186,615,801,269,103,185,208,182,1600,34.38709677419355
76003,1978-79,00,1610612747,Kareem Abdul-Jabbar,0,LAL,32,80,80,3157,777,1347,0.577,0,0,0,349,474,0.736,207,818,1025,431,76,316,282,230,1903,34.675
76003,1979-80,00,1610612747,Kareem Abdul-Jabbar,1,LAL,33,82,81,3143,835,1383,0.604,0,1,0,364,476,0.765,190,696,886,371,81,280,297,216,2034,32.86585365853659
76003,1980-81,00,1610612747,Kareem Abdul-Jabbar,0,LAL,34,80,80,2976,836,1457,0.574,0,1,0,423,552,0.766,197,624,821,272,59,228,249,244,2095,30.95
76003,1981-82,00,1610612747,Kareem Abdul-Jabbar,0,LAL,35,76,76,2677,753,1301,0.579,0,3,0,312,442,0.706,172,487,659,225,63,207,230,224,1818,27.157894736842106
76003,1982-83,00,1610612747,Kareem Abdul-Jabbar,0,LAL,36,79,79,2554,722,1228,0.588,0,2,0,278,371,0.749,167,425,592,200,61,170,200,220,1722,24.632911392405063
76003,1983-84,00,1610612747,Kareem Abdul-Jabbar,0,LAL,37,80,80,2622,716,1238,0.578,0,1,0,285,394,0.723,169,418,587,211,55,143,221,211,1717,23.2625
76003,1984-85,00,1610612747,Kareem Abdul-Jabbar,0,LAL,38,79,79,2630,723,1207,0.599,0,1,0,289,395,0.732,162,460,622,249,63,162,197,238,1735,25.873417721518987
76003,1985-86,00,1610612747,Kareem Abdul-Jabbar,0,LAL,39,79,79,2629,755,1338,0.564,0,2,0,336,439,0.765,133,345,478,280,67,130,203,248,1846,24.20253164556962
76003,1986-87,00,1610612747,Kareem Abdul-Jabbar,0,LAL,40,78,78,2441,560,993,0.564,1,3,0.333,245,343,0.714,152,371,523,203,49,97,186,245,1366,19.5
76003,1987-88,00,1610612747,Kareem Abdul-Jabbar,0,LAL,41,80,80,2308,480,903,0.532,0,1,0,205,269,0.762,118,360,478,135,48,92,159,216,1165,15.9
76003,1988-89,00,1610612747,Kareem Abdul-Jabbar,0,LAL,42,74,74,1695,313,659,0.475,0,3,0,122,165,0.739,103,231,334,74,38,85,95,196,748,10.743243243243244
